Id,SalePrice
1461,108505.53036477129
1462,152680.693236556
1463,174398.33505195132
1464,192396.7567548533
1465,198996.7201243195
1466,168804.70497056944
1467,181461.4226129402
1468,161378.7745580325
1469,201061.66988712928
1470,117996.26883433247
1471,179096.10158316692
1472,99306.67148653488
1473,90180.24426452203
1474,150485.9514412476
1475,104254.04634859141
1476,351509.0599128118
1477,251798.9784559369
1478,315259.59187351307
1479,308500.06453675835
1480,451536.1886131952
1481,307753.3179436228
1482,221662.24980071207
1483,169639.22520615906
1484,171004.06412547012
1485,206951.56845469683
1486,198213.4469529419
1487,321645.4991571114
1488,241772.3194719592
1489,192645.5444076047
1490,246785.7707159787
1491,200414.45636912607
1492,83190.72437694846
1493,218321.6141902132
1494,293285.7859849952
1495,278154.91379390407
1496,247061.46278040612
1497,168671.84761247883
1498,169208.32346657768
1499,162112.34456230223
1500,158666.4236606267
1501,199661.85619764047
1502,148934.63729453535
1503,286915.05812155374
1504,241703.76288114267
1505,221463.64182791422
1506,198351.48810563324
1507,242610.15972600738
1508,197320.97763193562
1509,159764.8149586342
1510,143738.81163994322
1511,143582.1674916458
1512,171497.29051066446
1513,165407.02902423614
1514,146197.47174368193
1515,202145.84340876766
1516,157350.3377300313
1517,160143.48759323888
1518,115432.17116237184
1519,217171.8077304675
1520,122171.7017838
1521,119770.84517153248
1522,193259.94955292423
1523,93543.42273338971
1524,124334.66272406711
1525,108845.15516896918
1526,106057.13705936444
1527,100989.91161422244
1528,131118.39335742136
1529,150777.3213079742
1530,222190.5167374306
1531,136350.16686418845
1532,108488.42872153065
1533,153433.85308738908
1534,123629.09653328484
1535,139643.69318012954
1536,94450.00558981649
1537,52638.31525062441
1538,158667.01514536052
1539,215946.82998028852
1540,127453.92641201006
1541,147028.02216182442
1542,137520.2972820027
1543,187441.18788038238
1544,84916.62359953664
1545,124740.18017618496
1546,150528.1197132583
1547,130852.00225060989
1548,149091.24181295026
1549,131800.67917346943
1550,146906.55870362636
1551,108097.66478033169
1552,152809.87195956035
1553,159869.2743816681
1554,112089.54139515199
1555,146338.85477765484
1556,75005.85225182894
1557,109643.24422239224
1558,103878.268297566
1559,103005.67307024248
1560,134639.73290268856
1561,131784.37422109244
1562,132163.0480603946
1563,131104.39986864102
1564,154309.90584816484
1565,151246.21532140533
1566,248044.33185749553
1567,70780.5855548798
1568,235687.1843731298
1569,119073.36486096572
1570,145020.12108803244
1571,90982.93540011981
1572,137611.10324405401
1573,242954.1793807913
1574,137713.4893649475
1575,241981.13059046067
1576,248549.0078498281
1577,189323.91937951866
1578,149929.32150632745
1579,133419.84205325544
1580,194419.93676517747
1581,156520.31018646213
1582,138907.0988692665
1583,277833.6508821331
1584,221878.52446187794
1585,138530.2341456943
1586,51634.83814256801
1587,109763.1210427866
1588,159662.9509888965
1589,97125.81057963701
1590,126132.23566444353
1591,88734.20296322917
1592,128606.79077239451
1593,141656.64787882232
1594,142158.90317881684
1595,131914.80382225628
1596,226876.26934358943
1597,198776.304524156
1598,216128.27635867472
1599,200422.62743323983
1600,187271.745490563
1601,41525.45689500174
1602,126602.25498526196
1603,76239.85144778549
1604,279875.27423167205
1605,245702.77356941666
1606,161068.89578141086
1607,165712.5352994318
1608,219945.14225926652
1609,188371.95631754468
1610,147446.42394272782
1611,140137.62273083537
1612,181043.48518955358
1613,164832.55240151705
1614,146117.70291626596
1615,92549.40312205284
1616,70866.48470932458
1617,81142.16604664405
1618,126069.82917896521
1619,149962.39642772602
1620,190633.866100965
1621,124818.41851149527
1622,151014.56410445998
1623,264573.53459695994
1624,206658.51399844728
1625,108481.22833426751
1626,173069.09560963037
1627,183436.02976975258
1628,278343.5878060962
1629,184639.98676493287
1630,325870.31801340845
1631,232031.47030112625
1632,228635.88287323542
1633,192499.26602727704
1634,183241.73186766802
1635,178793.7132097715
1636,147978.74094890885
1637,189517.10205178912
1638,183121.547029979
1639,183294.44620829358
1640,236358.90160661546
1641,182905.41237791855
1642,258808.08646535844
1643,210264.54137758882
1644,227582.19241225213
1645,199838.17078482485
1646,163976.1674876029
1647,160574.4693962343
1648,130441.63303819657
1649,132632.63231793663
1650,114172.66722133188
1651,120622.1258012985
1652,105634.97851603276
1653,106207.64514495178
1654,144937.25549852863
1655,129184.94884274784
1656,141828.6386927046
1657,157609.60585950175
1658,151793.54308902827
1659,118607.88257141461
1660,153306.90127896477
1661,398899.0857302468
1662,370733.7862534834
1663,365427.4569321454
1664,433587.6445602606
1665,323764.7340300048
1666,316179.4127781061
1667,351744.2369471162
1668,353954.98757511994
1669,317929.9252452734
1670,349327.3747176729
1671,254832.6554906785
1672,391123.85938340594
1673,288302.5105775767
1674,249316.862626118
1675,196199.5336875319
1676,202421.67909994774
1677,212522.49800508635
1678,438250.61505951954
1679,373064.91935707116
1680,329991.82387297286
1681,279688.27617236646
1682,310895.33098609885
1683,192584.30190935443
1684,177071.77281437657
1685,181850.10100454203
1686,171862.892398024
1687,180591.07840637272
1688,188345.80092748057
1689,204538.83856131026
1690,201496.48145967998
1691,195869.04842731726
1692,274768.04219839023
1693,190235.30642099556
1694,185550.32690840217
1695,176495.75856685513
1696,258938.33895763295
1697,188935.05676486655
1698,321349.72549135715
1699,317751.9430089286
1700,260857.34301063183
1701,271214.27126083395
1702,225855.27024514467
1703,227869.9445245167
1704,262823.6111420201
1705,260599.89130949683
1706,361041.2881487447
1707,218566.94526763522
1708,202306.74775570587
1709,247410.56532057247
1710,222758.86229532515
1711,279532.7397095994
1712,242800.21264676773
1713,268521.07513208425
1714,214663.78380551445
1715,207949.948554024
1716,178055.61595035729
1717,188204.24774808256
1718,135786.92807537422
1719,218653.26560204363
1720,241130.0731292441
1721,166767.31495575525
1722,115519.27973288762
1723,154664.8474739717
